Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
CVCC Kiểm Định Mô Hình - Model Validation Senior Specialist - Khối Dữ Liệu (Ho24.302),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"SQL, Data Visualization, Khoa Học Dữ Liệu, Power BI, Thu Thập Dữ Liệu",Vietnamworks
IT Service Desk,IT professional,Junior,1,Shinhan Vietnam Finance Company Limited,hcmc,Thương lượng,"IT Helpdesk, IT Support, File Server, LAN",Vietnamworks
System Engineer,systems engineer,Intermediate,3,"Wide Viet Nam CO., LTD.",ho chi minh,Thương lượng,"Azure, Fortigate Firewall, Microsoft Office 365, Quản Trị Hạ Tầng Cisco, Veeam Backup",Vietnamworks
Senior Project Manager (Tech & Non Tech),project manager,Intermediate,4,"Neyu Ltd.,",thành phố hồ chí minh,Thương lượng,"Project Management, Business Development, Call Center Management, Pmp Certification, Call Center System",Vietnamworks
UI/UX Designer,UX/UI designer,Intermediate,3,Công Ty Cổ Phần Chứng Khoán SSI,hà nội,Thương lượng,"UI/UX, Figma, UX Research, Mobile App, Thiết Kế Website",Vietnamworks
IC TEST Development Engineer,software engineer,Senior,5,Công Ty TNHH Qorvo Việt Nam,hanoi,Thương lượng,"PCB Layout Design, I2C, C/C++ Programming, Hardware Testing, Debug",Vietnamworks
SAP FICO Specialist,SAP consultant,Any Level,N/A,Công Ty Trách Nhiệm Hữu Hạn Sản Xuất Và Kinh Doanh Vinfast - Thành Viên Của Vingroup,hà nội,Thương lượng,SAP,Vietnamworks
Chuyên Viên Kiểm Soát Số Liệu Tài Chính - Financial Data Controller - Khối Tài Chính Kế Toán (Ho24.321),data engineer,Junior,2,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Big Data, Data Engineer, Data Lake, Open Source Framework, Spark",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ,data scientist,Senior,5,"Công Ty Cổ Phần Công Nghệ Thông Tin, Viễn Thông Và Tự Động Hoá Dầu Khí",hà nội,$850.00,"ERP, Business Analysis, Công Nghệ Thông Tin, Triển Khai Hệ Thống, Phân Tích Nghiệp Vụ",Vietnamworks
[Hải Phòng] Chuyên viên hạ tầng CNTT,embedded systems engineer,Junior,1,VINFAST TRADING AND PRODUCTION JSC,hanoi,Thương lượng,"An Ninh Mạng, Công Nghệ Thông Tin, Dịch Vụ Viễn Thông, Giao Tiếp, Điện Tử Viễn Thông",Vietnamworks
Chuyên Viên IT,IT professional,Senior,5,Công Ty Cổ Phần Quản Lý Đầu Tư ACD,hà nội,Thương lượng,"Hardware Support, Hardware Maintenance, Kiểm Tra Phần Cứng, Cài Đặt Phần Mềm, Công Nghệ Thông Tin",Vietnamworks
Embedded Software Engineer (Automotive),software engineer,Any Level,N/A,Hitachi Digital Services,hồ chí minh,Thương lượng,"Embedded Software, Automotive, AUTOSAR, C/C++, MCU Programming",Vietnamworks
Project Management Office (PMO) Assistant,data scientist,Any Level,N/A,Chi Nhánh Công Ty TNHH KPMG,"ho chi minh, ho chi minh",Thương lượng,"Problem Solving, Project Management, Oracle, Scrum",Vietnamworks
Automation Test Engineer,software engineer,Junior,2,Navigos Search,"hanoi, hcmc",$1000.00,"Automated Software Testing, Evaluation Method, Test Design, Python Programming, Troubleshooting",Vietnamworks
Project Coordinator ITS,IT professional,Intermediate,3,RMIT University Vietnam,ho chi minh,Thương lượng,"Communication, Customer Service, Microsoft Office, Project Coordination, Time Management",Vietnamworks
IT Japanese Communicator,IT professional,Junior,2,LG Electronics Development Vietnam Company Limited,hà nội,$800.00,"Japanese N2, Problem Management, Teamwork, TOEIC 700, It Background",Vietnamworks
"Back-end Developer (Java, SQL, Spring, English,chinese)",backend developer,Junior,1,Công Ty TNHH Clever Creations Tech,thành phố hồ chí minh,$500.00,"Java, SQL, Java Spring Framework, Chinese Madarin, B2 English",Vietnamworks
Chuyên Viên Sản Phẩm/ Product Specialist,data scientist,Junior,2,"Transmedic Healthcare Co., LTD",tp.hcm,Thương lượng,"Biomedical Engineering, Electrical Engineering, English, Technical Support, Preventive Maintenance",Vietnamworks
Web Developer (Tiếng Nhật N1~N4),software developer,Any Level,N/A,Công Ty TNHH Gmo-Z.com Financial System VN,hà nội,$1000.00,"React, Website Development, Node.js, Tiếng Nhật N4, Unit Testing",Vietnamworks
Nhân Viên Triển Khai Phần Mềm POS,data scientist,Junior,1,Công Ty Cổ Phần Công Nghệ KAS,tp hồ chí minh,Thương lượng,"POS System, POS Software Testing, Triển Khai Phần Mềm, Đào Tạo Khách Hàng, Hỗ Trợ Kỹ Thuật",Vietnamworks
Linux System Engineer,systems engineer,Junior,1,Công Ty TNHH Thankslab Việt Nam,thành phố hồ chí minh,Thương lượng,"Aws, Docker, Docker, Docker, Linux, NodeJS, PHP",Vietnamworks
[$4000 - $5000] Software Engineering Manager (Front-End),frontend developer,Senior,5,Navigos Search's Client,hanoi,$4000.00,"Angular, Angular, Angular, Front-End, Kotlin, Swift, Swift, Typescript",Vietnamworks
Chuyên Viên Hỗ Trợ Người Dùng (IT Helpdesk),IT support,Any Level,N/A,Tập Đoàn BRG (BRG Group),hà nội,Thương lượng,"IT Helpdesk, Công Nghệ Thông Tin, IT Phần Cứng, IT System Administration",Vietnamworks
Vận Hành Games (Ưu Tiên Tiếng Trung ),game developer,Junior,2,Công Ty TNHH Dịch Vụ Tư Vấn Bát Giới,thành phố hồ chí minh,$780.00,"Game Research, Game Operation, Vận Hành Game, Mobile Game Development, Technology Development",Vietnamworks
Release Train Engineer,software engineer,Senior,8,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Agile Project Management, Scrum Master, Stakeholder Management, Project Management, Lifecycle Management",Vietnamworks
C/C++ Linux Software Engineer,software engineer,Any Level,N/A,LG Electronics Development Viet Nam Company Limited,"hanoi, hà nội",$1000.00,"C/C++, Linux Embedded, Linux, Software Development, Software Engineering",Vietnamworks
Software Developer,software developer,Intermediate,3,"WANEK FURNITURE CO., LTD.",hồ chí minh,Thương lượng,"AS400, English Language Proficiency, ERP System, ERP System, Software Development Lifecycle, Software Development Lifecycle, Software Development Lifecycle, Software Management",Vietnamworks
IT Support Specialist,IT support,Any Level,N/A,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,Thương lượng,"IT System Administration, IT Helpdesk, IT Support, Infrastructure Supervision, Application Support",Vietnamworks
"Data Analyst (SQL, Power Bi, Database)",data analyst,Junior,2,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),hồ chí minh,Thương lượng,"Data analysis, SQL, Power BI, Python",Vietnamworks
Kỹ Sư Công Nghệ Thông Tin (IT),IT professional,Junior,2,Công Ty TNHH CTCI Việt Nam,hà nội,Thương lượng,"Quản Trị Mạng Công Ty, Quản Trị Dữ Liệu, Hệ Thống Điện Thoại, Công Nghệ Thông Tin, Quản Trị Hệ Thống",Vietnamworks
Kỹ Sư Kiểm Thử Sản Xuất,embedded systems engineer,Any Level,N/A,Navigos Search's Client,hanoi,$800.00,"Testing, Electronic Troubleshooting, English, Wireshark, PLC",Vietnamworks
Business Analyst,business analyst,Intermediate,3,Công Ty Cổ Phần Tập Đoàn Golden Gate,hà nội,Thương lượng,"Product Development, Business Analysis, Information System, Agile, F&B Business",Vietnamworks
Senior Business Analyst (Analytics Consultant),business analyst,Junior,2,MiTek Việt Nam,tp.hcm,Thương lượng,"Business Analysis, Data Analytics, Business Analyst, English B2, Consultant",Vietnamworks
Senior .NET Developer,software developer,Senior,5,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Web API, Azure, .Net, C#, OOP",Vietnamworks
QC Tester Automation,QA engineer,Any Level,N/A,MCGAAW,ho chi minh,Thương lượng,"Test Automation Tools, Programning Languages, API Testing, Automation Testing, Software Testing",Vietnamworks
"IOS Developer (Junior, HCM)",mobile developer,Junior,1,FPT Telecom,hà nội,Thương lượng,"iOS Development, Material Design, Objective C, Swift, Swift, Web Service",Vietnamworks
SAP ABAP Performance Architect (Joining Bonus),IT professional,Senior,7,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,Computer Science,Vietnamworks
"Phân Tích Cường Độ Của Máy Xúc Xây Dựng (Bộ Phận Cabin)(pm: HyperMesh, Radioss)",mobile developer,Junior,1,Công Ty TNHH R Techno Việt Nam,tp.hcm,Thương lượng,"Hypermesh, Radioss, Thiết Kế Máy Xây Dựng, Tiếng Nhật N3, Phân Tích Cường Độ",Vietnamworks
"Chuyên Viên Chính/chuyên Viên Cao Cấp Phân Tích Dữ Liệu và Quản Trị Hệ Thống (Thành thạo Excel, Sql,powerbi)",data analyst,Intermediate,3,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),hồ chí minh,Thương lượng,"SQL, Power BI, Data reporting, Excel",Vietnamworks
Experienced Automation Tester _ Freelancer (Location: Hà Nội),QA engineer,Intermediate,3,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Automation Testing, QA, QC, Software Testing, API Testing",Vietnamworks
Android App Developer,mobile developer,Senior,5,Cathay United Bank,taiwan,Thương lượng,"Agile Development, CI/CD, Clean Architecture, MVVM Architecture, RESTful API",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,Edge Consulting Engineers,hồ chí minh,Thương lượng,Data Analysis,Vietnamworks
Technical Support Specialist,IT support,Junior,1,CÔNG TY TNHH GETCOURSE VIỆT NAM,Hồ Chí Minh,Thương lượng,"Technical Support, Troubleshooting, Customer Support, CSS, SaaS",Vietnamworks
Chuyên Viên Chính Sách Quản Lý Rủi Ro - Công Nghệ Thông Tin,security engineer,Junior,1,Ngân Hàng TNHH Indovina – Hội Sở,tp.hcm,Thương lượng,"IT Security GRC, Risk Compliance, IT Risk Management, IT Governance, IT Operations",Vietnamworks
Senior Full Stack Engineer Cloud Marketplace,full stack developer,Senior,5,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Java Spring Boot, Restful Apis, Cloud Native Applications, Frontend Frameworks, Sql And No-Sql Databases",Vietnamworks
Supply Chain Digital BA (Management Level),business analyst,Senior,8,HEINEKEN Vietnam,hồ chí minh,Thương lượng,English,Vietnamworks
Foxconn Tuyển Gấp Kỹ Sư Phát Triển Phần Mềm Hệ Thống,backend developer,Any Level,N/A,Công Ty TNHH Công Nghệ Chính Xác Fuyu,hồ chí minh,$500.00,"Lập Trình Backend, API, Systems Development, Database Development, English",Vietnamworks
Chuyên Viên An Ninh Bảo Mật,data scientist,Junior,1,Công ty Cổ phần Chứng khoán Bảo Việt,hà nội,$700.00,"An Toàn Thông Tin, Quản Lý Rủi Ro, An Ninh Mạng, CEH, IDS/IPS",Vietnamworks
Oracle Functional Consultant,database administrator,Intermediate,3,Chi Nhánh Công Ty TNHH KPMG,"ho chi minh, ho chi minh",Thương lượng,"Analytical Thinking, Financial performance, Oracle Cloud, Order Management, Procurement",Vietnamworks
Infrastructure Architect/ IT System (Manufacturing) - Open for Junior Level/freshers,IT professional,Junior,1,Unilever Vietnam,hồ chí minh,Thương lượng,"Infrastructure, Automation, PLC, Network, Systems Architecture",Vietnamworks
SAP ABAP Developer,software developer,Intermediate,4,Golden Gate Trade & Service JSC,hà nội,Thương lượng,"SAP, ABAP, SAP HANA, FICO, API",Vietnamworks
Senior Full Stack Java Web Developer,full stack developer,Intermediate,4,Navigos Search's Client,hanoi,$816.00,"Java, Spring, VueJS, Microservices, English Communication",Vietnamworks
[Hot Job] Chuyên Gia Công Nghệ Thanh Toán,data scientist,Senior,5,Công Ty Cổ Phần Thanh Toán Quốc Gia Việt Nam,hà nội,Thương lượng,"Công Nghệ Thông Tin, Tiếng Anh, Thanh Toán Thẻ, Phát Triển Sản Phẩm, Thanh Toán Điện Tử",Vietnamworks
Chuyên Gia Phát Triển Dịch Vụ (API) - Khối Ngân Hàng Số - (Ho24.279),backend developer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Tài chính Ngân hàng, Giải Pháp Công Nghệ, Tư Vấn Dịch Vụ, API, Thanh Toán Điện Tử",Vietnamworks
Database Administrator,database administrator,Intermediate,3,TL Consulting VN Co. Ltd,thành phố hồ chí minh,Thương lượng,"Oracle Database Knowledge, DBA, Computer Hardware Troubleshooting, Software Troubleshooting, Computer Science",Vietnamworks
Data Engineer Consultant,data engineer,Any Level,N/A,Chi Nhánh Công Ty TNHH KPMG,"ho chi minh, ho chi minh",Thương lượng,"Data Architecture, Data analysis, Data Models, Data Mining, Big Data",Vietnamworks
Nhân Viên IT,IT professional,Any Level,N/A,"Adtec Plasma Technology Vietnam Co., Ltd","bắc ninh, bắc ninh",Thương lượng,"Công Nghệ Thông Tin, Microsoft Office 365, Python, C#, ASP.NET",Vietnamworks
Chuyên Viên IT,IT professional,Any Level,N/A,"Trường Quản Trị Và Kinh Doanh, ĐHQGHN",hà nội,Thương lượng,"IT System Administration, IT Helpdesk, IT Administration, Helpdesk, Công Nghệ Thông Tin",Vietnamworks
"(JP-86) Thiết Kế Hệ Thống, Phát Triển Chương Trình",data engineer,Junior,2,Công Ty TNHH R Techno Việt Nam,tp.hcm,$2275.00,"Phát Triển Dự Án, SQL Server, SQL Server, Thiết Kế Hệ Thống, Tiếng Nhật, VB.NET",Vietnamworks
End User Technology Specialist,IT professional,Senior,5,RMIT University Vietnam,ho chi minh,$1.00,"Customer Service, End User Support, Hệ Thống Active Directory, IT Service Management, Microsoft Office 365",Vietnamworks
Chuyên Viên Quản Trị Hệ Thống và Bảo Mật,system administrator,Junior,2,Hyundai Thành Công Việt Nam (Hyundai.thanhcong.vn),hà nội,Thương lượng,"Hệ Thống Mạng, Bảo Mật Dữ Liệu, Giải Pháp Công Nghệ, Điện Tử Viễn Thông, VMware",Vietnamworks
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu (DBA),database administrator,Any Level,N/A,Ngân Hàng TMCP Xuất Nhập Khẩu Việt Nam (Eximbank),tp.hcm,$1000.00,"SLA Control, Công nghệ thông tin, Quản Trị Hệ Thống CNTT",Vietnamworks
Bridge Project Manager (BPM),project manager,Junior,2,Vitalify Asia,hcm,$2500.00,"Project Management, Japanese N2, DevOps, Kaizen",Vietnamworks
"(Night shift) Implementation Specialist (EDI, ERP, SAP, Supply chain)",data scientist,Junior,1,"Truecommerce Vietnam Company, Limited",hồ chí minh,Thương lượng,"business analyst, Client Service, Customer Service Training, Project Management, Service Implementation",Vietnamworks
BrSE (in Vietnam or Japan),data scientist,Intermediate,3,Hitachi Digital Services,hồ chí minh,Thương lượng,"Japanese Speaking, BrSE, Software Development Life Cycle (SDLC), Agile, English",Vietnamworks
Project Manager,project manager,Senior,5,Mirae Asset Finance Company (Viet Nam) Ltd.,hồ chí minh,Thương lượng,"Quản Lý Dự Án, Project Management, IT Project Management, Core Banking Development",Vietnamworks
Business Intelligence Analyst,business intelligence analyst,Junior,2,"TrueCommerce Dicentral Vietnam Company, Limited",hồ chí minh,Thương lượng,"Data Analytics, Data Visualization, English, Power Automate, PowerBI, PowerBI",Vietnamworks
Database Developer,software developer,Senior,5,Công Ty TNHH ActsOne Việt Nam,thành phố hồ chí minh,Thương lượng,"Database Technology, Mysql, MongoDB, Lập Trình, Sql Queries",Vietnamworks
Senior .NET Engineer (Windows Application),software engineer,Intermediate,3,Koidra,hồ chí minh,Thương lượng,"C#, Application Development, WPF, NUnit, Analytical Skills",Vietnamworks
Chuyên Viên Kiểm Thử Phần Mềm,embedded systems engineer,Any Level,N/A,Công Ty Chứng Khoán Yuanta Việt Nam,hcm,$81.00,"Viết Test Case, Kiểm Thử Phần Mềm, Chứng khoán, Quản lý chất lượng, Test",Vietnamworks
Game Tester,game developer,Junior,1,Athena Studio,hồ chí minh,$400.00,"Qa/Qc/Testing Experience, Bug Report Writing, Test Case Writing, Agile Methodology, Game Testing",Vietnamworks
Information Service (IS) Engineer,software engineer,Junior,1,"TRIPOD VIETNAM (BIENHOA) ELECTRONIC CO., LTD.",dong nai province,Thương lượng,"Network Administration, CCNA, Cyber Security, Firewall, Linux",Vietnamworks
Senior Data Analyst,data analyst,Junior,1,Capgemini Vietnam,hồ chí minh,Thương lượng,"Python, SQL, Data Analysis, ETL, Computer Science",Vietnamworks
Manual Tester,QA engineer,Junior,2,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"Manual Testing, API Testing, SQL, Test execution, Postman",Vietnamworks
Senior QC Engineer,software engineer,Senior,5,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,Thương lượng,"AWS Cloud, CI/CD, English, Quality Assurance",Vietnamworks
Regional Information Security Officer for Viet Nam and Laos,IT professional,Senior,5,The Deutsche Gesellschaft Für Internationale Zusammenarbeit (Giz),"hanoi, hanoi",Thương lượng,"English, Information security, ISO, Risk Management, System Management",Vietnamworks
IT Server Engineer,software engineer,Junior,2,Navigos Search's Client,hanoi,$816.00,"English Communication, Linux System Administration, Server Management, VMware, Windows Server",Vietnamworks
Embedded Test Lead (Joining Bonus),embedded systems engineer,Senior,5,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Analytical skills, English communication, Embedded Test Lead, Automation system test, SW process test",Vietnamworks
Join The Ocean Villas As A IT Officer,IT professional,Junior,2,The Ocean Villas At The Ocean Resort,hồ chí minh,Thương lượng,"System Administration, SQL Server, Technical Management, Windows Server, Backup",Vietnamworks
"Back-end Developers (.Net Core, C#)",backend developer,Junior,1,Công Ty TNHH GVI HCM,hcm,$1000.00,".Net Core, C#, Entity Framework, Troubleshooting, Asp.Net Web Api",Vietnamworks
Business Analyst - Khối Dữ Liệu (Ho24.296),business analyst,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Business analysis, Công Nghệ Thông Tin, Oracle, SQL",Vietnamworks
Engineering Manager,software engineer,Any Level,N/A,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,Thương lượng,"Cloud Technologies, Project Management, Software Development, Agile, Product Development",Vietnamworks
MIS Engineer - Kỹ Sư Công Nghệ Thông Tin (Work In Phu Yen),software engineer,Intermediate,3,CCIPY Vietnam,hồ chí minh,Thương lượng,"Wireless Network, ADSL, LAN, Cài Đặt Phần Mềm, Bảo Trì",Vietnamworks
Business Analyst (Membership Program Builder),business analyst,Intermediate,3,TPF Group,ho chi minh,Thương lượng,"E-commerce, Data Structure, English fluency, Business analysis, System Integration",Vietnamworks
IT Application Support Senior/ Leader (IT Hỗ Trợ Phần Mềm),IT professional,Intermediate,3,Công Ty Cổ Phần Tập Đoàn Golden Gate,hà nội,Thương lượng,"SQL, Application Support, MySQL Server, IT Support, IT Software",Vietnamworks
Chuyên Viên Cao Cấp Vận Hành Ứng Dụng Công Nghệ Thông Tin,data scientist,Intermediate,4,Công Ty Cổ Phần Chứng Khoán Vndirect,"hà nội, hcm",Thương lượng,"IT System Administration, Công Nghệ Thông Tin, Tài Chính Ngân Hàng, Tiếng Anh",Vietnamworks
Senior Front End Developer (Web and Mobile),frontend developer,Any Level,N/A,Arctx Solution LLC,hồ chí minh,Thương lượng,"JavaScript, React Native, ReactJs, Redux, Angular",Vietnamworks
Trưởng Phòng Cấp Cao Cơ Sở Hạ Tầng CNTT/ IT Infrastructure Senior Manager,IT professional,Lead/Expert,10,Công Ty TNHH TM DV Tân Hiệp Phát,"bình dương, bình dương",Thương lượng,"Infrastructure Management, Risk Management, Cloud Infrastructure, Security, Infrastructure Security",Vietnamworks
Product Analyst,data scientist,Intermediate,3,Vinhms,thành phố hồ chí minh,Thương lượng,"Product Analyst, Critical Thinking, Communication Skills, business analyst, Product Application",Vietnamworks
Process Analyst,backend developer,Any Level,N/A,Home Credit Vietnam - Explore Your Dream Team,hcmc,Thương lượng,"Project Management, Process Analysis, Business Analysis, Business Process Transformation, Audit",Vietnamworks
Software Expert (Java/Springboot),IT professional,Senior,8,Navigos Search's Client,hanoi,$3000.00,"Agile, Project Management, Software Development, Team Development, Technical Management",Vietnamworks
Senior Frontend Reactjs Developer (French Speaking),frontend developer,Intermediate,4,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"French, Redux, Workflow, ReactJS, JavaScript",Vietnamworks
JavaScript Developer (Web3 Focus),software developer,Junior,1,Terminus,Hồ Chí Minh,$2000.00,"Database Design, JavaScript, Node.js, Smart Contract Development, Web3 Technologies",Vietnamworks
Product Specialist,backend developer,Intermediate,4,Reversal,ho chi minh,Thương lượng,"Technical Lead, Agile, Mobile Platform, Market Research, Project Management",Vietnamworks
Data Scientist - Khối Dữ Liệu (Holt.01),data scientist,Intermediate,3,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Data Analysis, Data Mining, Machine Learning, Python, Scala",Vietnamworks
Nhân Viên Tư Vấn Kỹ Thuật (Ngành Nghề CNTT Điện Tử Viễn Thông),embedded systems engineer,Junior,2,Công Ty TNHH MTV Ứng Dụng Kỹ Thuật Và Sản Xuất,hà nội,$500.00,"Tư Vấn Kỹ Thuật, Viễn Thông, Điện tử viễn thông, Công nghệ thông tin",Vietnamworks
IT Staff,IT professional,Intermediate,3,CÔNG TY TNHH POLIFILM VIỆT NAM,bình dương,Thương lượng,"ERP, Information Technology, LAN, Network Systems, VPN",Vietnamworks
IT Specialist,IT professional,Senior,6,Công Ty CP Tập Đoàn Công Nghệ CMC,hà nội,Thương lượng,"IT Audit, IT Infrastructure, User Support",Vietnamworks
Cloud Account Manager,data engineer,Intermediate,3,Megazone Vietnam Company Limited,"hà nội, hà nội",Thương lượng,"Salesforce, Salesforce Development, Cloud, Visualforce, SQL",Vietnamworks
IT Associate Manager,IT professional,Senior,5,Perfetti Van Melle (Viet Nam) Limited,hồ chí minh,Thương lượng,"Analytical Skills, Communication Skills, Implementing Business Software, Project Management, SAP ERP",Vietnamworks
DevOps Engineer,DevOps engineer,Intermediate,3,i3 DVR International Inc.,hcm,Thương lượng,"AWS Services, Docker, SQL, DevOps, Docker, Docker, Information Technology",Vietnamworks
Head of IT/ CS Department _ Swinburne HCM Campus (Master Degree or Higher Required),UX/UI designer,Any Level,N/A,Swinburne Vietnam (HCMC),ho chi minh,$1500.00,"Khoa Học Máy Tính, Giáo Dục Đào Tạo, Giảng Dạy, Công Nghệ Thông Tin, AI",Vietnamworks
Chuyên Gia An Ninh Thông Tin – Hà Nội – RM,data scientist,Senior,7,VPBank - Https://tuyendung.vpbank.com.vn/,hà nội,Thương lượng,"An Ninh Mạng, An Toàn Thông Tin, Bảo Mật Thông Tin, Công nghệ thông tin",Vietnamworks
Trưởng Phòng Kỹ Thuật,backend developer,Any Level,N/A,OPTIMA ROBOTICS COMPANY,Hồ Chí Minh,Thương lượng,"Arduino, Arduino, Arduino, C#, Python, Robot Control Programming, STM32, STM32",Vietnamworks
BI Database Developer,software developer,Junior,2,Công Ty TNHH Xsunt,tp hồ chí minh,$1000.00,"MS SQL, Database Administration, Java, database management, Data Analytics",Vietnamworks
Ruby On Rails Developer,software developer,Any Level,N/A,GSM,hà nội,$1000.00,"Ruby On Rails, OOP, MySQL, Python, PostgreSQL",Vietnamworks
Senior Business Analyst Technical,business analyst,Intermediate,3,Công Ty Cổ Phần Sữa VitaDairy Việt Nam,"hcm, hcm, hà nội",Thương lượng,"Kiểm Thử Tính Năng, Kỹ năng nắm bắt và giải quyết vấn đề, Làm Việc Nhóm, Mô Phỏng Phân Tích, Phân Tích Nghiệp Vụ",Vietnamworks
IT/ CS Full-Time Lecturers (Master Degree or Higher Required),UX/UI designer,Any Level,N/A,Swinburne Vietnam (HCMC),ho chi minh,$1000.00,"Phần Cứng Mạng, Khoa Học Máy Tính, IT Administration, Giáo Dục, Công Nghệ Thông Tin",Vietnamworks
Chuyên Viên Front End,frontend developer,Intermediate,3,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,hà nội,$500.00,"Front-End, JavaScript, AngularJS, CSS, RestAPI",Vietnamworks
"Chuyên Viên Phụ Trách Ứng Dụng Công Nghệ, Phần Mềm Trong Doanh Nghiệp (Kỹ Sư Phần Mềm, Lập Trình Viên…)",data scientist,Intermediate,3,Công Ty Du Học Du Lịch TMDV Á Âu,tp.hcm,Thương lượng,"Công Nghệ Thông Tin, Khoa Học Máy Tính, ERP, AI, Giám Sát Hệ Thống",Vietnamworks
[Canon Tiên Sơn] Nhân Viên IT,IT professional,Any Level,N/A,Công Ty TNHH Canon Việt Nam,hà nội,Thương lượng,"IT Phần Mềm, Công Nghệ Thông Tin, Điện Tử Viễn Thông, Khoa Học Máy Tính",Vietnamworks
Senior Full Stack Java Developer,full stack developer,Any Level,N/A,Arctx Solution LLC,hồ chí minh,Thương lượng,"ReactJS, Java, Full Stack Development, JavaScript",Vietnamworks
"Chuyên Gia Quản Lý Rủi Ro An Ninh Thông Tin Cấp 2, Phòng Quản Trị Rủi Ro Hoạt Động, Khối Quản Trị Rủi Ro",data scientist,Intermediate,4,Ngân Hàng TMCP Đại Chúng Việt Nam,hà nội,$1000.00,"IT Security, Quản Trị Rủi Ro Thông Tin, An Ninh Dữ Liệu, Bảo Mật Dữ Liệu, An Ninh Thông Tin",Vietnamworks
Senior IT Supervisor,IT professional,Junior,2,Minthacare Vietnam,hồ chí minh,Thương lượng,"Computer Science, ERP, IT Infrastructure Operations, SOP Development, IT Service Management",Vietnamworks
Trưởng Nhóm Phát Triển,backend developer,Senior,5,Taixin Printing VINA,bắc ninh,$4.00,"MS SQL, DevExpress, C#",Vietnamworks
Senior Business Analyst,business analyst,Senior,8,Endava Việt Nam,ho chi minh,Thương lượng,"Agile, Business Analysis, Data Analysis, Scrum, Leadership",Vietnamworks
[HCM 84] Kỹ Sư Thiết Kế Mạch điện,data scientist,Junior,1,Công Ty TNHH R Techno Việt Nam,tp.hcm,$1224.00,"Bắt Mạch, Thiết Kế Mạch Orcad, Thiết Kế Mạch Điện, Tiếng Nhật, Tư Vấn Giải Pháp Điện Tử",Vietnamworks
Test Leader,QA engineer,Lead/Expert,10,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Automation Testing, Leadership Skills, Penetration Testing, testing large-scale platforms, defect analysis",Vietnamworks
Full Stack Engineer (Fintech/ Startup/ HCM),full stack developer,Intermediate,3,"Net Protections Vietnam Co., Ltd.",ho chi minh,$1000.00,"Agile Software Development, Communication Skills, Problem-solving, Project Management, Web Service",Vietnamworks
Internship IT,IT professional,Any Level,N/A,Lotus Soft,hcm,Thương lượng,"Java, Helpdesk, C#, AngularJS, .NET",Vietnamworks
Senior Backend Developer,backend developer,Any Level,N/A,Công Ty Cổ Phần Chứng Khoán KIS Việt Nam,tp.hcm,Thương lượng,"Data Structure, Back End Developer, OOP (Object Oriented Programming), Java, NodeJS",Vietnamworks
Experienced Automation Tester,QA engineer,Intermediate,3,Capgemini Vietnam,thành phố hồ chí minh,Thương lượng,"Java, Python, Appium Framework, Automation Testing, Test Cases",Vietnamworks
DevOps Engineer,DevOps engineer,Any Level,N/A,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"Computer Science, DevOps, AWS, CI/CD, Docker",Vietnamworks
IT Infrastructure Supervisor,IT professional,Intermediate,3,Toyota Financial Services Vietnam,hcmc,Thương lượng,"Palo Alto, DLP, PAM solution, Microsoft Solution, Commvault Backup",Vietnamworks
Security Red Team Expert ( Banking / Finance / Securities ),IT professional,Senior,5,GTV Vietnam,Hồ Chí Minh,Thương lượng,"Security, AWS, Microservice, English, Docker",Vietnamworks
Chuyên Viên An Ninh Thông Tin – Vận Hành (Information Security - Operation),IT professional,Junior,2,Công Ty Cổ Phần Chứng Khoán SSI,hà nội,Thương lượng,"Chứng Khoán, An Toàn Thông Tin, IPS, Risk Management, Security Operations",Vietnamworks
