Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Data Scientist Expert - Hà Nội - TA133,,,5 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Python, SQL, Excel, Data analysis, Data science, Statistics, Analysis, Machine Learning, Data Mining, Business Intelligence, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-scientist-expert-ha-noi-ta133.35C1EBE2.html
Project Coordinator,,,2 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,18 Tr - 22 Tr VND,"SQL, Power BI, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-coordinator.35C1EE08.html
Account Manager / Nhân viên Kinh doanh (Giải Pháp CNTT/ Hạ Tầng Viễn Thông) (B2B),,,3 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,15 Tr - 20 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/account-manager-nhan-vien-kinh-doanh-giai-phap-cntt-ha-tang-vien-thong-b2b.35C1EE06.html
CVCC Phân tích kinh doanh (Điều phối các dự án Thu hồi nợ) - TA082,,,Trên 2 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-phan-tich-kinh-doanh-dieu-phoi-cac-du-an-thu-hoi-no-ta082.35C1EE24.html
Chuyên viên Cấp cao/Chuyên gia - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,,,Trên 1 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"Java, HTML, CSS, PHP, Docker, TypeScript, Jenkins, CI/CD",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phong-phat-trien-va-van-hanh-ung-dung-khoi-cong-nghe.35C1EC35.html
Chuyên viên Cấp cao/Chuyên gia - Phát triển T24 - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,,,1 - 5 Năm,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Cạnh tranh,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-chuyen-gia-phat-trien-t24-phong-phat-trien-va-van-hanh-ung-dung-khoi-cong-nghe.35C1EC43.html
Software Engineer (Power Platform Office 365),,,3 - 5 Năm,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,Cạnh tranh,"Power BI, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-engineer-power-platform-office-365.35C1EE07.html
"Kỹ sư Phân tích nghiệp vụ (CRM, dịch vụ bán lẻ)",,,Trên 3 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,20 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phan-tich-nghiep-vu-crm-dich-vu-ban-le.35C1EBA0.html
Digital Sales Specialist,,,2 - 3 Năm,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,25 Tr - 30 Tr VND,Business Intelligence,Careerviet,https://careerviet.vn/vi/tim-viec-lam/digital-sales-specialist.35C1EBE1.html
IT DevOps,,,Trên 2 Năm,CÔNG TY TNHH FDI FINANCE,Hà Nội,Trên 30 Tr VND,"Python, Docker, Kubernetes, PostgreSQL, MySQL, Jenkins, CI/CD, Agile, Scrum, Salesforce",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-devops.35C1EBEF.html
UI UX Designer,,,3 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Cạnh Tranh,"AI, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ui-ux-designer.35C1ED0F.html
Nhân Viên Kinh Doanh,,,Trên 1 Năm,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C1EA8C.html
AI Data Science Manager,,,5 - 8 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,"Python, Data science, AWS, Azure, Machine Learning, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ai-data-science-manager.35C198A9.html
Senior Data Scientist - Hà Nội - TA139,,,3 - 5 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"Python, SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-scientist-ha-noi-ta139.35C1EA1C.html
Chuyên viên phát triển phần mềm cấp cao (Senior Back-end),,,4 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Java, SQL, HTML5, CSS3, Docker, Spring, REST API, SOAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-cap-cao-senior-back-end.35C1E96C.html
Chuyên viên kiểm thử tự động,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Selenium, JIRA, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tu-dong.35C1E991.html
Lập trình viên ứng dụng tại Hà Nội,,,2 - 5 Năm,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,15 Tr - 25 Tr VND,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-ung-dung-tai-ha-noi.35C1E83C.html
Chuyên viên phát triển phần mềm bậc cao (Senior Front-end),,,4 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"HTML5, CSS3, REST API, SOAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-bac-cao-senior-front-end.35C1E8A0.html
Chuyên Viên Cao Cấp Quản Trị Dữ Liệu - Hà Nội - TA125,,,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-tri-du-lieu-ha-noi-ta125.35C1EAD7.html
Trải Nghiệm Nhân Viên (Employee Experience),,,Trên 2 Năm,Công ty TNHH Viettel - CHT,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/trai-nghiem-nhan-vien-employee-experience.35C1E93D.html
Chuyên Viên Chất Lượng Dữ Liệu/ Kiểm Soát Chất Lượng (Data Quality/ Quality Control),,,2 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chat-luong-du-lieu-kiem-soat-chat-luong-data-quality-quality-control.35C1E951.html
Chuyên viên Phân tích nghiệp vụ CNTT (Business Analyst),,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-business-analyst.35C1E97B.html
Chuyên Viên Kinh Doanh Phần Mềm Lĩnh Vực TMĐT/ FNB Tại Văn Phòng Kiên Giang,,,,Công ty Cổ phần Công nghệ Sapo,Kiên Giang,8 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-linh-vuc-tmdt-fnb-tai-van-phong-kien-giang.35C1E366.html
Kỹ sư chất lượng dữ liệu (Data Quality Engineer),,,,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-chat-luong-du-lieu-data-quality-engineer.35C1E989.html
Business Analyst,,,5 - 10 Năm,Công Ty Cổ Phần Đầu Tư Nam Long,Hồ Chí Minh,Cạnh Tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C1EAAF.html
"Nhân Viên Tư Vấn Online Mảng Fnb/Tmđt [Huế] - Không Yêu Cầu Kinh Nghiệm, Được Đào Tạo Bài Bản",,,,Công ty Cổ phần Công nghệ Sapo,Thừa Thiên- Huế,8 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-tu-van-online-mang-fnb-tmdt-hue-khong-yeu-cau-kinh-nghiem-duoc-dao-tao-bai-ban.35C1E36C.html
"[Khánh Hòa/Lâm Đồng] Chuyên Viên Sale Online Phần Mềm Mảng TMDT Được Đào Tạo - Thu Nhập Từ 15M++, Đầy đủ chế độ",,,,Công ty Cổ phần Công nghệ Sapo,Khánh HòaLâm Đồng,8 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/khanh-hoa-lam-dong-chuyen-vien-sale-online-phan-mem-mang-tmdt-duoc-dao-tao-thu-nhap-tu-15m-day-du-che-do.35C1E370.html
Kỹ sư dữ liệu (Data Engineer ),,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-lieu-data-engineer.35C1E985.html
Chuyên viên Phân tích nghiệp vụ CNTT Cấp Cao  (Senior Business Analyst),,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-cap-cao-senior-business-analyst.35C1E97E.html
Nhân Viên Kinh Doanh Phần Mềm Quản Lý Bán Hàng - Bình Dương,,,,Công ty Cổ phần Công nghệ Sapo,Bình Dương,8 Tr - 15 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem-quan-ly-ban-hang-binh-duong.35C1E35E.html
IT Project Management,,,2 - 4 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,30 Tr - 35 Tr VND,"Java, Angular, Spring, PostgreSQL, Redis, Jenkins, CI/CD, NoSQL, JIRA, Agile, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-project-management.35C1EA21.html
Manual Tester,,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/manual-tester.35C1E9BE.html
Lập trình viên Mobile tại Hà Nội,,,2 - 5 Năm,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,15 Tr - 25 Tr VND,"Restful API, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-tai-ha-noi.35C1E844.html
IT Security Supervisor,,,,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security-supervisor.35C1E63B.html
IT support,,,,Công Ty TNHH SML Việt Nam,Hưng Yên,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-support.35C1E745.html
Chuyên viên Vận hành Hệ thống (Securities Core Trading),,,1 - 3 Năm,CÔNG TY CỔ PHẦN CHỨNG KHOÁN BETA,Hồ Chí Minh,Cạnh Tranh,"SQL, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-he-thong-securities-core-trading.35C1E5D1.html
Infrastructure Reliability Engineer,,,1 - 2 Năm,SPS Vietnam,Hồ Chí Minh,Cạnh Tranh,"AWS, Linux, VMware",Careerviet,https://careerviet.vn/vi/tim-viec-lam/infrastructure-reliability-engineer.35C1E510.html
Machine Learning Engineer Expert - Hà Nội - TA133,,,6 - 8 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Python, SQL, Excel, Data science, Statistics, Big Data, Machine Learning, Data Mining, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/machine-learning-engineer-expert-ha-noi-ta133.35C1E5CA.html
Senior Data Science Manager,,,5 - 8 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh tranh,AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-science-manager.35C1E565.html
Chuyên viên Quản trị Vận hành Hệ thống,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong.35C1E519.html
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,,,Chưa có kinh nghiệm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-phan-mem-ung-dung.35C1E53E.html
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-corebank-du-an-nang-cap-corebanking.35C1E542.html
Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số - Khối Ngân hàng số (HO24.198),,,Trên 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-phat-trien-dich-vu-api-khoi-ngan-hang-so-khoi-ngan-hang-so-ho24-198.35C1E4EC.html
Quản trị dự án CNTT,,,Trên 5 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-du-an-cntt.35C1E556.html
Chuyên viên Phân tích Dữ liệu (Khối CNTT),,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"SQL, NoSQL, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-cntt.35C1E502.html
Senior Data Engineer,,,3 - 5 Năm,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Cạnh tranh,AWS,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-engineer.35C1E567.html
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35C1E514.html
Kiến trúc Dữ liệu,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-du-lieu.35C1E546.html
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-phan-mem-ung-dung.35C1E532.html
Kiến trúc Ứng dụng,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-ung-dung.35C1E53D.html
Senior IT Business Analyst,,,3 - 5 Năm,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hồ Chí Minh,Cạnh tranh,"SQL, Analysis, Agile, Scrum, SAP, SAS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-it-business-analyst.35C1E656.html
Chuyên viên Phát triển Phần mềm Ứng dụng,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35C1E547.html
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-khoi-cntt-du-an-clos-rlos-car-css.35C1E548.html
Business Analyst (Digital Lending),,,2 - 3 Năm,LOTTE FINANCE VIETNAM,Hà Nội,Cạnh tranh,"Analysis, Agile, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-digital-lending.35C1E4D5.html
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"Python, Java, Excel, Power Point, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-danh-gia-an-toan-bao-mat-he-thong-cntt.35C1E545.html
Chuyên viên Kiểm thử phần mềm (Automation Tester),,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh tranh,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-automation-tester.35C1E533.html
Risk Modelling Junior - Hà Nội - TA107,,,Trên 1 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh tranh,"Python, SQL, SAS, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/risk-modelling-junior-ha-noi-ta107.35C1E730.html
Chuyên viên Giám sát An ninh thông tin,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-an-ninh-thong-tin.35C1E500.html
Global IT Service Manager,,,8 - 10 Năm,SPS Vietnam,Hồ Chí Minh,Cạnh Tranh,"Excel, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/global-it-service-manager.35C1E54F.html
Information Security Officer,,,3 - 5 Năm,SPS Vietnam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/information-security-officer.35C1E493.html
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-nghiep-vu-the.35C1E515.html
Chuyên Viên Cao Cấp Giải Pháp Cung Ứng (Business Analyst/Product Owner),,,Trên 2 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,"JIRA, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-giai-phap-cung-ung-business-analyst-product-owner.35C23343.html
Nhân Viên Web Designer/ Frontend Developer,,,1 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-web-designer-frontend-developer.35C242E5.html
Brand Marketing Senior (Remote),,,3 - 10 Năm,Red Star Technology Company,Hà NộiHồ Chí Minh,15 Tr - 30 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/brand-marketing-senior-remote.35C24233.html
Kiến trúc Ứng dụng,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, Java, Docker, Kubernetes, Linux, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-ung-dung.35C19755.html
Chuyên viên Phân tích Dữ liệu (Khối CNTT),,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"SQL, NoSQL, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-cntt.35C1978B.html
Chuyên viên Phát triển Phần mềm Ứng dụng,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL, JavaScript, HTML, HTML5, CSS, CSS3, Spring, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-phan-mem-ung-dung.35C19751.html
Quản trị dự án CNTT,,,Trên 5 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-tri-du-an-cntt.35C19757.html
Marketing Specialist,,,3 - 6 Năm,BSS Group,Hà Nội,Lên đến 40 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/marketing-specialist.35C1974F.html
Chuyên viên Kiểm thử phần mềm (Automation Tester),,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"JavaScript, Excel, Power Point, TypeScript, Git, CI/CD, Puppeteer, Selenium",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-automation-tester.35C19750.html
Game Presenter (Relocation Support),,,,Ad Recruit,Quốc tế,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-presenter-relocation-support.35C1974E.html
"Chuyên viên Phân tích Nghiệp vụ - Khối CNTT (Dự án CLOS, RLOS. CAR.CSS)",,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-khoi-cntt-du-an-clos-rlos-car-css.35C19767.html
Kiến trúc Dữ liệu,,,Trên 4 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, SQL, Big Data, NoSQL, ETL, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/kien-truc-du-lieu.35C19760.html
Chuyên viên phát triển Tích hợp - Dự án nâng cấp CoreBanking,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, Docker, Redis, SOAP, Git, CI/CD, Linux, AI, Agile, Kanban",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35C1978E.html
Chuyên viên Quản trị Vận hành Phần mềm Ứng dụng,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL, PHP, Docker, MySQL, Linux, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-phan-mem-ung-dung.35C19780.html
Chuyên viên Quản trị Vận hành Hệ thống,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong.35C197A1.html
Chuyên viên Giám sát An ninh thông tin,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,Firewall,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giam-sat-an-ninh-thong-tin.35C1979F.html
Chuyên viên Phân tích nghiệp vụ CNTT (Nghiệp vụ thẻ),,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-cntt-nghiep-vu-the.35C197A4.html
Chuyên viên Đánh giá An toàn bảo mật hệ thống CNTT,,,Trên 2 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Python, Java, Excel, Power Point, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-danh-gia-an-toan-bao-mat-he-thong-cntt.35C19756.html
Chuyên viên Hỗ trợ Phần mềm Ứng dụng,,,Chưa có kinh nghiệm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-phan-mem-ung-dung.35C19766.html
Chuyên viên phát triển CoreBank - Dự án nâng cấp CoreBanking,,,Trên 1 Năm,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cạnh Tranh,"Java, SQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-corebank-du-an-nang-cap-corebanking.35C19752.html
Chuyên viên Quản trị ứng dụng & phần mềm lĩnh vực Y tế,,,3 - 5 Năm,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,15 Tr - 25 Tr VND,MySQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-ung-dung-phan-mem-linh-vuc-y-te.35C196E2.html
IT Admin & Asset Management,,,2 - 4 Năm,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Cạnh Tranh,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-admin-asset-management.35C1E0E7.html
Senior Executive - Excellence Transformation,,,,Công ty Cổ phần Gamuda Land (HCMC),Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-executive-excellence-transformation.35C1E301.html
